> QA_Iteration0-0| Output Layer: [0.41875106] | Score:[0.92428344] | Label: 0| Elapsed: 4.19
> QA_Iteration518-3| Output Layer: [-3.3842862] | Score:[0.03333984] | Label: 0| Elapsed: 2.89
> QA_Iteration518-4| Output Layer: [-3.4191632] | Score:[0.03221529] | Label: 0| Elapsed: 2.90
> QA_Iteration518-5| Output Layer: [-3.4212341] | Score:[0.0321497] | Label: 0| Elapsed: 2.93
> QA_Iteration518-6| Output Layer: [-3.4463065] | Score:[0.03136601] | Label: 0| Elapsed: 2.89
> QA_Iteration518-7| Output Layer: [-3.4523537] | Score:[0.03117982] | Label: 0| Elapsed: 2.93
> QA_Iteration518-8| Output Layer: [-3.458976] | Score:[0.03097718] | Label: 0| Elapsed: 3.05
> QA_Iteration518-9| Output Layer: [-3.4507089] | Score:[0.03123036] | Label: 0| Elapsed: 3.71
> QA_Iteration518-10| Output Layer: [-3.4552364] | Score:[0.03109145] | Label: 0| Elapsed: 3.02
> QA_Iteration518-11| Output Layer: [-3.460529] | Score:[0.03092984] | Label: 0| Elapsed: 2.94
> QA_Iteration518-12| Output Layer: [-3.4708898] | Score:[0.03061587] | Label: 0| Elapsed: 2.98
> QA_Iteration518-13| Output Layer: [-3.392133] | Score:[3.4252164] | Label: 1| Elapsed: 3.02
> QA_Iteration518-14| Output Layer: [-3.462012] | Score:[0.03088471] | Label: 0| Elapsed: 2.92
> QA_Iteration518-15| Output Layer: [-3.438035] | Score:[0.03162245] | Label: 0| Elapsed: 2.91
> QA_Iteration518-16| Output Layer: [-3.4173012] | Score:[0.03227437] | Label: 0| Elapsed: 2.90
> QA_Iteration518-17| Output Layer: [-3.3853807] | Score:[0.03330396] | Label: 0| Elapsed: 2.94
> QA_Iteration519-0| Output Layer: [-3.4126136] | Score:[0.03242359] | Label: 0| Elapsed: 2.89
> QA_Iteration519-1| Output Layer: [-3.4026706] | Score:[0.03274233] | Label: 0| Elapsed: 2.90
> QA_Iteration519-2| Output Layer: [-3.2090023] | Score:[0.03960227] | Label: 0| Elapsed: 2.90
> QA_Iteration519-3| Output Layer: [-3.124825] | Score:[3.1678314] | Label: 1| Elapsed: 2.94
> QA_Iteration520-0| Output Layer: [-3.3565793] | Score:[0.03426063] | Label: 0| Elapsed: 3.56
> QA_Iteration520-1| Output Layer: [-3.0889914] | Score:[0.04454102] | Label: 0| Elapsed: 2.90
> QA_Iteration520-2| Output Layer: [-3.3028018] | Score:[0.03611973] | Label: 0| Elapsed: 2.90
> QA_Iteration520-3| Output Layer: [-3.2814472] | Score:[0.03688514] | Label: 0| Elapsed: 2.93
> QA_Iteration520-4| Output Layer: [-3.264469] | Score:[0.03750503] | Label: 0| Elapsed: 2.91
> QA_Iteration520-5| Output Layer: [-2.9457946] | Score:[0.05122556] | Label: 0| Elapsed: 2.90
> QA_Iteration520-6| Output Layer: [-2.9213252] | Score:[0.05246176] | Label: 0| Elapsed: 2.91
> QA_Iteration520-7| Output Layer: [-2.902538] | Score:[0.05343056] | Label: 0| Elapsed: 2.93
> QA_Iteration520-8| Output Layer: [-3.2205532] | Score:[0.03915625] | Label: 0| Elapsed: 2.90
> QA_Iteration520-9| Output Layer: [-3.215832] | Score:[0.03933795] | Label: 0| Elapsed: 2.91
> QA_Iteration520-10| Output Layer: [-2.8670628] | Score:[0.05530765] | Label: 0| Elapsed: 2.94
> QA_Iteration520-11| Output Layer: [-3.2094927] | Score:[0.03958324] | Label: 0| Elapsed: 3.66
> QA_Iteration520-12| Output Layer: [-2.8578124] | Score:[0.05580756] | Label: 0| Elapsed: 2.91
> QA_Iteration520-13| Output Layer: [-3.2109656] | Score:[0.03952611] | Label: 0| Elapsed: 2.92
> QA_Iteration521-0| Output Layer: [-2.856213] | Score:[2.9121075] | Label: 1| Elapsed: 2.92
> QA_Iteration521-1| Output Layer: [-2.811564] | Score:[0.05837353] | Label: 0| Elapsed: 2.93
> QA_Iteration521-2| Output Layer: [-3.1672394] | Score:[0.04125682] | Label: 0| Elapsed: 3.48
> QA_Iteration521-3| Output Layer: [-2.3312025] | Score:[0.09274217] | Label: 0| Elapsed: 2.89
> QA_Iteration521-4| Output Layer: [-3.1355722] | Score:[0.04255636] | Label: 0| Elapsed: 2.91
> QA_Iteration521-5| Output Layer: [-3.1246574] | Score:[3.167671] | Label: 1| Elapsed: 2.93
> QA_Iteration521-6| Output Layer: [-2.650197] | Score:[0.06825408] | Label: 0| Elapsed: 2.89
> QA_Iteration521-7| Output Layer: [-2.6117227] | Score:[0.07083862] | Label: 0| Elapsed: 2.93
> QA_Iteration522-0| Output Layer: [-2.1335018] | Score:[0.11191866] | Label: 0| Elapsed: 3.06
> QA_Iteration522-1| Output Layer: [-2.1125412] | Score:[0.11415894] | Label: 0| Elapsed: 3.72
> QA_Iteration522-2| Output Layer: [-2.547759] | Score:[0.0753457] | Label: 0| Elapsed: 3.03
> QA_Iteration522-3| Output Layer: [-2.540928] | Score:[2.616771] | Label: 1| Elapsed: 2.95
> QA_Iteration522-4| Output Layer: [-2.0394592] | Score:[0.12230528] | Label: 0| Elapsed: 3.00
> QA_Iteration522-5| Output Layer: [-1.9945638] | Score:[2.1221414] | Label: 1| Elapsed: 3.04
> QA_Iteration522-6| Output Layer: [-1.8641595] | Score:[0.14412326] | Label: 0| Elapsed: 2.93
> QA_Iteration523-0| Output Layer: [-2.8140957] | Score:[2.872326] | Label: 1| Elapsed: 2.90
> QA_Iteration523-1| Output Layer: [-2.7491179] | Score:[0.06202062] | Label: 0| Elapsed: 2.91
> QA_Iteration524-0| Output Layer: [-2.1161146] | Score:[0.11377404] | Label: 0| Elapsed: 2.94
> QA_Iteration524-1| Output Layer: [-2.6428216] | Score:[2.7115638] | Label: 1| Elapsed: 2.90
> QA_Iteration524-2| Output Layer: [-2.573733] | Score:[0.07348312] | Label: 0| Elapsed: 2.90
> QA_Iteration524-3| Output Layer: [-1.8803823] | Score:[0.14196108] | Label: 0| Elapsed: 3.49
> QA_Iteration525-0| Output Layer: [-2.45646] | Score:[0.08225987] | Label: 0| Elapsed: 2.93
> QA_Iteration525-1| Output Layer: [-1.7587065] | Score:[0.15893996] | Label: 0| Elapsed: 2.90
> QA_Iteration525-2| Output Layer: [-1.7160567] | Score:[0.1653226] | Label: 0| Elapsed: 3.48
> QA_Iteration525-3| Output Layer: [-0.93771136] | Score:[0.33039874] | Label: 0| Elapsed: 2.92
> QA_Iteration525-4| Output Layer: [-2.3328218] | Score:[0.09259886] | Label: 0| Elapsed: 3.06
> QA_Iteration525-5| Output Layer: [-1.6694725] | Score:[0.17256276] | Label: 0| Elapsed: 3.70
> QA_Iteration525-6| Output Layer: [-2.313653] | Score:[0.09430905] | Label: 0| Elapsed: 3.02
> QA_Iteration525-7| Output Layer: [-1.6760325] | Score:[0.17152588] | Label: 0| Elapsed: 2.94
> QA_Iteration525-8| Output Layer: [-2.3115702] | Score:[0.09449669] | Label: 0| Elapsed: 2.99
> QA_Iteration525-9| Output Layer: [-1.5260414] | Score:[1.7227544] | Label: 1| Elapsed: 3.03
> QA_Iteration525-10| Output Layer: [-2.2955701] | Score:[0.09594993] | Label: 0| Elapsed: 2.93
> QA_Iteration525-11| Output Layer: [-2.280434] | Score:[0.09734432] | Label: 0| Elapsed: 3.57
> QA_Iteration525-12| Output Layer: [-1.6347734] | Score:[0.1781433] | Label: 0| Elapsed: 2.89
> QA_Iteration526-0| Output Layer: [-1.628217] | Score:[0.1792161] | Label: 0| Elapsed: 2.92
> QA_Iteration526-1| Output Layer: [-2.263914] | Score:[0.09888817] | Label: 0| Elapsed: 2.91
> QA_Iteration526-2| Output Layer: [-1.6319374] | Score:[0.17860663] | Label: 0| Elapsed: 3.48
> QA_Iteration526-3| Output Layer: [-2.2736518] | Score:[0.09797534] | Label: 0| Elapsed: 2.90
> QA_Iteration526-4| Output Layer: [-2.2822492] | Score:[0.09717607] | Label: 0| Elapsed: 3.66
> QA_Iteration526-5| Output Layer: [-1.6702424] | Score:[0.17244075] | Label: 0| Elapsed: 3.04
> QA_Iteration526-6| Output Layer: [-1.5245147] | Score:[0.19698575] | Label: 0| Elapsed: 3.71
> QA_Iteration527-0| Output Layer: [-1.7160667] | Score:[0.16532108] | Label: 0| Elapsed: 3.03
> QA_Iteration527-1| Output Layer: [-1.7495432] | Score:[0.16029179] | Label: 0| Elapsed: 2.94
> QA_Iteration527-2| Output Layer: [-2.370037] | Score:[0.08936276] | Label: 0| Elapsed: 2.98
> QA_Iteration527-3| Output Layer: [-2.3952246] | Score:[0.08723421] | Label: 0| Elapsed: 3.03
> QA_Iteration527-4| Output Layer: [-1.8519844] | Score:[0.14576602] | Label: 0| Elapsed: 2.93
> QA_Iteration527-5| Output Layer: [-2.4426885] | Score:[0.08335429] | Label: 0| Elapsed: 2.90
> QA_Iteration527-6| Output Layer: [-2.4724832] | Score:[0.08100386] | Label: 0| Elapsed: 2.90
> QA_Iteration527-7| Output Layer: [-1.9574361] | Score:[0.1320979] | Label: 0| Elapsed: 2.93
> QA_Iteration527-8| Output Layer: [-1.9914036] | Score:[0.12795661] | Label: 0| Elapsed: 3.54
> QA_Iteration527-9| Output Layer: [-2.5518875] | Score:[2.626934] | Label: 1| Elapsed: 2.91
> QA_Iteration527-10| Output Layer: [-2.043469] | Score:[0.12184449] | Label: 0| Elapsed: 2.91
> QA_Iteration527-11| Output Layer: [-2.5435555] | Score:[0.07565138] | Label: 0| Elapsed: 2.94
> QA_Iteration527-12| Output Layer: [-2.5476189] | Score:[0.07535587] | Label: 0| Elapsed: 3.02
> QA_Iteration527-13| Output Layer: [-2.5521262] | Score:[0.07502939] | Label: 0| Elapsed: 2.90
> QA_Iteration528-0| Output Layer: [-2.557352] | Score:[0.07465255] | Label: 0| Elapsed: 2.90
> QA_Iteration528-1| Output Layer: [-2.1105485] | Score:[0.11437412] | Label: 0| Elapsed: 2.93
> QA_Iteration528-2| Output Layer: [-2.130274] | Score:[2.2425349] | Label: 1| Elapsed: 2.89
> QA_Iteration529-0| Output Layer: [-2.5568616] | Score:[0.07468784] | Label: 0| Elapsed: 2.90
> QA_Iteration529-1| Output Layer: [-2.5446842] | Score:[0.07556919] | Label: 0| Elapsed: 2.91
> QA_Iteration529-2| Output Layer: [-2.0391576] | Score:[0.12233999] | Label: 0| Elapsed: 2.93
> QA_Iteration529-3| Output Layer: [-2.0232527] | Score:[0.12418444] | Label: 0| Elapsed: 3.48
> QA_Iteration529-4| Output Layer: [-2.5270348] | Score:[0.07686435] | Label: 0| Elapsed: 2.89
> QA_Iteration529-5| Output Layer: [-2.0162358] | Score:[0.12500644] | Label: 0| Elapsed: 2.92
> QA_Iteration529-6| Output Layer: [-2.4680576] | Score:[0.0813489] | Label: 0| Elapsed: 2.93
> QA_Iteration529-7| Output Layer: [-2.5389926] | Score:[0.07598454] | Label: 0| Elapsed: 2.90
> QA_Iteration529-8| Output Layer: [-2.54628] | Score:[0.07545312] | Label: 0| Elapsed: 2.93
> QA_Iteration529-9| Output Layer: [-2.0602155] | Score:[0.11993761] | Label: 0| Elapsed: 3.06
> QA_Iteration529-10| Output Layer: [-2.0488172] | Score:[0.12123243] | Label: 0| Elapsed: 3.71
> QA_Iteration529-11| Output Layer: [-2.5436] | Score:[0.07564812] | Label: 0| Elapsed: 3.02
> QA_Iteration529-12| Output Layer: [-2.0897274] | Score:[0.11664537] | Label: 0| Elapsed: 2.94
> QA_Iteration529-13| Output Layer: [-2.5701032] | Score:[0.07374073] | Label: 0| Elapsed: 2.98
> QA_Iteration529-14| Output Layer: [-2.6265452] | Score:[0.06983191] | Label: 0| Elapsed: 3.03
> QA_Iteration529-15| Output Layer: [-2.6240222] | Score:[0.07000228] | Label: 0| Elapsed: 2.94
> QA_Iteration529-16| Output Layer: [-2.1916838] | Score:[0.10591599] | Label: 0| Elapsed: 2.91
> QA_Iteration529-17| Output Layer: [-2.2030678] | Score:[0.10477773] | Label: 0| Elapsed: 2.91
> QA_Iteration529-18| Output Layer: [-2.2388735] | Score:[0.10127282] | Label: 0| Elapsed: 2.95
> QA_Iteration529-19| Output Layer: [-2.7170436] | Score:[0.06397879] | Label: 0| Elapsed: 2.89
> QA_Iteration529-20| Output Layer: [-2.736321] | Score:[0.06279482] | Label: 0| Elapsed: 2.90
> QA_Iteration529-21| Output Layer: [-2.718562] | Score:[0.06388476] | Label: 0| Elapsed: 3.47
> QA_Iteration529-22| Output Layer: [-2.3437376] | Score:[0.09163824] | Label: 0| Elapsed: 2.94
> QA_Iteration530-0| Output Layer: [-2.8107235] | Score:[0.0584212] | Label: 0| Elapsed: 3.67
> QA_Iteration530-1| Output Layer: [-2.830069] | Score:[0.05733336] | Label: 0| Elapsed: 2.90
> QA_Iteration530-2| Output Layer: [-2.3789773] | Score:[0.08860161] | Label: 0| Elapsed: 2.91
> QA_Iteration530-3| Output Layer: [-2.882231] | Score:[0.05449734] | Label: 0| Elapsed: 2.90
> QA_Iteration530-4| Output Layer: [-2.9042952] | Score:[0.05333922] | Label: 0| Elapsed: 2.94
> QA_Iteration530-5| Output Layer: [-2.9406528] | Score:[0.05148294] | Label: 0| Elapsed: 3.48
> QA_Iteration530-6| Output Layer: [-1.8234018] | Score:[0.1496912] | Label: 0| Elapsed: 2.90
> QA_Iteration530-7| Output Layer: [-3.0080194] | Score:[0.04820847] | Label: 0| Elapsed: 3.65
> QA_Iteration530-8| Output Layer: [-1.9947872] | Score:[0.12755081] | Label: 0| Elapsed: 3.06
> QA_Iteration530-9| Output Layer: [-3.1389194] | Score:[0.04241714] | Label: 0| Elapsed: 3.71
> QA_Iteration530-10| Output Layer: [-2.590877] | Score:[0.07227812] | Label: 0| Elapsed: 3.03
> QA_Iteration530-11| Output Layer: [-3.1486773] | Score:[0.04201377] | Label: 0| Elapsed: 2.93
> QA_Iteration530-12| Output Layer: [-2.9075458] | Score:[0.05317064] | Label: 0| Elapsed: 2.97
> QA_Iteration530-13| Output Layer: [-4.697257] | Score:[0.00907892] | Label: 0| Elapsed: 3.02
> QA_Iteration530-14| Output Layer: [-6.087322] | Score:[0.00226891] | Label: 0| Elapsed: 2.94
> QA_Iteration530-15| Output Layer: [-7.6551046] | Score:[0.00047351] | Label: 0| Elapsed: 2.90
> QA_Iteration530-16| Output Layer: [-11.300905] | Score:[1.2361652e-05] | Label: 0| Elapsed: 2.91
> QA_Iteration530-17| Output Layer: [-13.813975] | Score:[1.0015359e-06] | Label: 0| Elapsed: 2.93
> QA_Iteration531-0| Output Layer: [-6.2065134] | Score:[0.00201423] | Label: 0| Elapsed: 3.48
> QA_Iteration531-1| Output Layer: [-7.4221377] | Score:[0.00059769] | Label: 0| Elapsed: 2.90
> QA_Iteration531-2| Output Layer: [-11.004305] | Score:[1.6629818e-05] | Label: 0| Elapsed: 3.71
> QA_Iteration531-3| Output Layer: [-12.413198] | Score:[4.0645787e-06] | Label: 0| Elapsed: 3.26
> QA_Iteration531-4| Output Layer: [-17.337288] | Score:[2.9546873e-08] | Label: 0| Elapsed: 3.59
> QA_Iteration531-5| Output Layer: [-22.067747] | Score:[2.6067487e-10] | Label: 0| Elapsed: 3.04
> QA_Iteration531-6| Output Layer: [-24.684366] | Score:[1.9042148e-11] | Label: 0| Elapsed: 2.94
> QA_Iteration531-7| Output Layer: [-34.84752] | Score:[7.3436984e-16] | Label: 0| Elapsed: 2.89
> QA_Iteration531-8| Output Layer: [-35.236904] | Score:[4.9751587e-16] | Label: 0| Elapsed: 2.91
> QA_Iteration531-9| Output Layer: [-38.87593] | Score:[1.3073678e-17] | Label: 0| Elapsed: 2.93
> QA_Iteration532-0| Output Layer: [-49.388435] | Score:[3.55529e-22] | Label: 0| Elapsed: 2.89
> QA_Iteration532-1| Output Layer: [-53.43846] | Score:[53.43846] | Label: 1| Elapsed: 2.91
> QA_Iteration533-0| Output Layer: [-5.2226048] | Score:[0.00537877] | Label: 0| Elapsed: 3.06
> QA_Iteration533-1| Output Layer: [10.013937] | Score:[10.013982] | Label: 0| Elapsed: 3.74
> QA_Iteration533-2| Output Layer: [-2.995159] | Score:[0.04881748] | Label: 0| Elapsed: 3.02
> QA_Iteration533-3| Output Layer: [-3.2278404] | Score:[0.03887741] | Label: 0| Elapsed: 2.93
> QA_Iteration533-4| Output Layer: [-3.182704] | Score:[0.0406364] | Label: 0| Elapsed: 2.97
> QA_Iteration533-5| Output Layer: [-3.5137835] | Score:[0.02934908] | Label: 0| Elapsed: 3.03
> QA_Iteration533-6| Output Layer: [-3.5667903] | Score:[0.0278548] | Label: 0| Elapsed: 2.93
> QA_Iteration533-7| Output Layer: [-2.9567487] | Score:[0.05068139] | Label: 0| Elapsed: 2.91
> QA_Iteration533-8| Output Layer: [-3.6604578] | Score:[0.02539552] | Label: 0| Elapsed: 3.50
> QA_Iteration533-9| Output Layer: [-3.7006068] | Score:[0.02440821] | Label: 0| Elapsed: 3.05
> QA_Iteration533-10| Output Layer: [-3.7387908] | Score:[0.02350444] | Label: 0| Elapsed: 3.71
> QA_Iteration533-11| Output Layer: [-3.769274] | Score:[0.02280674] | Label: 0| Elapsed: 3.04
> QA_Iteration533-12| Output Layer: [-3.804286] | Score:[0.02203063] | Label: 0| Elapsed: 2.93
> QA_Iteration533-13| Output Layer: [-3.832329] | Score:[0.02142789] | Label: 0| Elapsed: 2.97
> QA_Iteration533-14| Output Layer: [-3.468412] | Score:[0.03069067] | Label: 0| Elapsed: 3.03
> QA_Iteration533-15| Output Layer: [-3.8832872] | Score:[0.02037409] | Label: 0| Elapsed: 2.94
> QA_Iteration533-16| Output Layer: [-3.906569] | Score:[0.01990985] | Label: 0| Elapsed: 2.89
> QA_Iteration533-17| Output Layer: [-3.5214639] | Score:[0.02912777] | Label: 0| Elapsed: 2.92
> QA_Iteration533-18| Output Layer: [-3.5381646] | Score:[3.5668168] | Label: 1| Elapsed: 2.94
> QA_Iteration533-19| Output Layer: [-3.9400878] | Score:[0.01925984] | Label: 0| Elapsed: 2.90
> QA_Iteration533-20| Output Layer: [-3.9354758] | Score:[0.01934801] | Label: 0| Elapsed: 2.89
> QA_Iteration533-21| Output Layer: [-3.9304626] | Score:[0.01944432] | Label: 0| Elapsed: 2.92
> QA_Iteration533-22| Output Layer: [-3.9262998] | Score:[0.01952464] | Label: 0| Elapsed: 2.94
> QA_Iteration534-0| Output Layer: [-3.4038436] | Score:[0.03270457] | Label: 0| Elapsed: 2.91
> QA_Iteration534-1| Output Layer: [-3.4054403] | Score:[3.4380937] | Label: 1| Elapsed: 2.92
> QA_Iteration534-2| Output Layer: [-3.8986144] | Score:[0.02006728] | Label: 0| Elapsed: 2.94
> QA_Iteration535-0| Output Layer: [-2.724764] | Score:[0.06350205] | Label: 0| Elapsed: 3.55
> QA_Iteration535-1| Output Layer: [-2.672325] | Score:[0.06680914] | Label: 0| Elapsed: 2.92
> QA_Iteration535-2| Output Layer: [-2.6296492] | Score:[2.699272] | Label: 1| Elapsed: 2.90
> QA_Iteration535-3| Output Layer: [-2.9732695] | Score:[3.023141] | Label: 1| Elapsed: 3.62
> QA_Iteration535-4| Output Layer: [361.5395] | Score:[361.5395] | Label: 0| Elapsed: 2.91
> QA_Iteration536-0| Output Layer: [-3.0422425] | Score:[0.04662376] | Label: 0| Elapsed: 2.90
> QA_Iteration536-1| Output Layer: [-2.6632261] | Score:[0.06739967] | Label: 0| Elapsed: 2.90
> QA_Iteration536-2| Output Layer: [-3.3462806] | Score:[0.03460922] | Label: 0| Elapsed: 3.49
> QA_Iteration536-3| Output Layer: [-2.3476803] | Score:[0.09129362] | Label: 0| Elapsed: 3.04
> QA_Iteration536-4| Output Layer: [-3.1374753] | Score:[0.04247715] | Label: 0| Elapsed: 3.72
> QA_Iteration536-5| Output Layer: [-3.0502846] | Score:[0.04625881] | Label: 0| Elapsed: 3.02
> QA_Iteration536-6| Output Layer: [-2.9727437] | Score:[0.04989692] | Label: 0| Elapsed: 2.93
> QA_Iteration536-7| Output Layer: [-2.9041333] | Score:[0.05334763] | Label: 0| Elapsed: 2.96
> QA_Iteration536-8| Output Layer: [-2.8434858] | Score:[0.05659048] | Label: 0| Elapsed: 3.04
> QA_Iteration536-9| Output Layer: [-1.7480625] | Score:[0.16051123] | Label: 0| Elapsed: 2.94
> QA_Iteration536-10| Output Layer: [-2.7454653] | Score:[0.06224065] | Label: 0| Elapsed: 2.90
> QA_Iteration536-11| Output Layer: [-1.6362864] | Score:[0.17789657] | Label: 0| Elapsed: 2.91
> QA_Iteration536-12| Output Layer: [-1.5959342] | Score:[0.18458489] | Label: 0| Elapsed: 2.94
> QA_Iteration536-13| Output Layer: [-2.6513293] | Score:[0.06817941] | Label: 0| Elapsed: 2.92
> QA_Iteration536-14| Output Layer: [-2.6306758] | Score:[0.06955383] | Label: 0| Elapsed: 2.93
> QA_Iteration536-15| Output Layer: [-1.520395] | Score:[0.1977236] | Label: 0| Elapsed: 3.07
> QA_Iteration536-16| Output Layer: [-2.6028085] | Score:[0.07145077] | Label: 0| Elapsed: 3.70
> QA_Iteration537-0| Output Layer: [-2.5945556] | Score:[0.07202207] | Label: 0| Elapsed: 3.02
> QA_Iteration537-1| Output Layer: [-1.4935381] | Score:[0.20259519] | Label: 0| Elapsed: 2.95
> QA_Iteration537-2| Output Layer: [-2.5873766] | Score:[0.0725226] | Label: 0| Elapsed: 2.99
> QA_Iteration537-3| Output Layer: [-1.0933633] | Score:[1.3823602] | Label: 1| Elapsed: 3.03
> QA_Iteration537-4| Output Layer: [-2.5713074] | Score:[0.07365517] | Label: 0| Elapsed: 2.93
> QA_Iteration537-5| Output Layer: [-2.5579326] | Score:[0.0746108] | Label: 0| Elapsed: 2.91
> QA_Iteration537-6| Output Layer: [-2.547545] | Score:[0.07536124] | Label: 0| Elapsed: 2.91
> QA_Iteration537-7| Output Layer: [-2.539749] | Score:[0.07592922] | Label: 0| Elapsed: 2.93
> QA_Iteration537-8| Output Layer: [-2.534473] | Score:[0.07631593] | Label: 0| Elapsed: 2.92
> QA_Iteration537-9| Output Layer: [-2.5314772] | Score:[0.07653635] | Label: 0| Elapsed: 2.90
> QA_Iteration538-0| Output Layer: [0.9124253] | Score:[1.2500035] | Label: 0| Elapsed: 3.49
> QA_Iteration538-1| Output Layer: [-1.4303377] | Score:[0.2144887] | Label: 0| Elapsed: 2.95
> QA_Iteration538-2| Output Layer: [-1.4810072] | Score:[1.6859123] | Label: 1| Elapsed: 2.90
> QA_Iteration538-3| Output Layer: [-0.42565536] | Score:[0.5027984] | Label: 0| Elapsed: 3.48
> QA_Iteration538-4| Output Layer: [-2.5681956] | Score:[0.07387646] | Label: 0| Elapsed: 2.93
> QA_Iteration538-5| Output Layer: [-0.54362345] | Score:[0.45783013] | Label: 0| Elapsed: 3.07
> QA_Iteration539-0| Output Layer: [-2.591311] | Score:[0.07224787] | Label: 0| Elapsed: 3.70
> QA_Iteration539-1| Output Layer: [-2.606548] | Score:[0.07119334] | Label: 0| Elapsed: 3.03
> QA_Iteration539-2| Output Layer: [-2.6219385] | Score:[0.07014329] | Label: 0| Elapsed: 2.95
> QA_Iteration539-3| Output Layer: [-2.6372993] | Score:[0.06911016] | Label: 0| Elapsed: 2.98
> QA_Iteration539-4| Output Layer: [-1.7786999] | Score:[1.9347267] | Label: 1| Elapsed: 3.03
> QA_Iteration539-5| Output Layer: [-2.647073] | Score:[0.06846049] | Label: 0| Elapsed: 2.94
> QA_Iteration539-6| Output Layer: [-2.6436725] | Score:[0.06868586] | Label: 0| Elapsed: 2.90
> QA_Iteration539-7| Output Layer: [-2.6419683] | Score:[0.06879907] | Label: 0| Elapsed: 2.91
> QA_Iteration539-8| Output Layer: [-2.6420314] | Score:[0.06879487] | Label: 0| Elapsed: 2.93
> QA_Iteration539-9| Output Layer: [-2.6435528] | Score:[0.06869381] | Label: 0| Elapsed: 2.90
> QA_Iteration539-10| Output Layer: [-2.6463501] | Score:[0.06850833] | Label: 0| Elapsed: 2.90
> QA_Iteration539-11| Output Layer: [-2.6505172] | Score:[0.06823295] | Label: 0| Elapsed: 2.91
> QA_Iteration539-12| Output Layer: [-2.655616] | Score:[0.06789745] | Label: 0| Elapsed: 2.93
